Log file open, 05/11/23 11:12:40
[2023.05.11-11.20.03:382][985]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property Target". Node:  Set Relative Location Graph:  EventGraph Function:  Execute Ubergraph BP Sombre Blueprint:  BP_Sombre
[2023.05.11-11.20.03:398][986]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property Target". Node:  Set Relative Location Graph:  EventGraph Function:  Execute Ubergraph BP Sombre Blueprint:  BP_Sombre
[2023.05.11-11.20.03:398][986]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property Target". Node:  Set Relative Location Graph:  EventGraph Function:  Execute Ubergraph BP Sombre Blueprint:  BP_Sombre
[2023.05.11-11.20.03:969][ 18]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.20.03:969][ 18]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.20.03:969][ 18]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-11.20.03:969][ 18]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.20.03:969][ 18]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-11.20.03:998][ 18]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-11.20.04:003][ 18]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.20.04:042][ 18]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-11.20.04:042][ 18]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=34
[2023.05.11-11.20.04:044][ 18]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=34
[2023.05.11-11.20.04:049][ 18]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.20.04:053][ 18]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2023.05.11-11.20.04:285][ 19]LogPlayLevel: Display: Destroying online subsystem :Context_47
[2023.05.11-11.20.08:143][218]LogSlate: Window 'Message Log' being destroyed
[2023.05.11-11.20.08:152][218]LogSlate: Window 'Message Log' being destroyed
[2023.05.11-11.20.21:961][957]LogEditorTransaction: Undo Delete current selection
[2023.05.11-11.20.38:452][884]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-11.20.38:602][884]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.05.11-11.20.40:330][963]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-11.20.40:338][963]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-11.20.40:340][963]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-11.20.40:340][963]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-11.20.40:340][963]LogWorldPartition: Display: GetPartitionedActors took 7 us (total: 264 us)
[2023.05.11-11.20.40:343][963]LogWorldPartition: Display: GenerateStreaming took 2 ms (total: 32 ms)
[2023.05.11-11.20.40:346][963]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-11.20.40:346][963]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 15:20:40)
[2023.05.11-11.20.40:346][963]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.20.40:352][963]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005767s)
[2023.05.11-11.20.40:352][963]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005807s)
[2023.05.11-11.20.40:352][963]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-11.20.40:353][963]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-11.20.40:353][963]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-11.20.40:353][963]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-11.20.40:353][963]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-11.20.40:354][963]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-11.20.40:354][963]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 478 ms)
[2023.05.11-11.20.40:354][963]LogPlayLevel: PIE: World Init took: (0.002207s)
[2023.05.11-11.20.40:396][963]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2023.05.11-11.20.40:401][963]LogAudio: Display: Creating Audio Device:                 Id: 35, Scope: Unique, Realtime: True
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-11.20.40:401][963]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-11.20.40:401][963]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-11.20.40:402][963]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-11.20.40:402][963]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-11.20.40:402][963]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-11.20.40:404][963]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-11.20.40:503][963]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-11.20.40:504][963]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-11.20.40:504][963]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-11.20.40:504][963]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-11.20.40:505][963]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=35
[2023.05.11-11.20.40:505][963]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=35
[2023.05.11-11.20.40:507][963]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=35
[2023.05.11-11.20.40:507][963]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=35
[2023.05.11-11.20.40:507][963]LogInit: FAudioDevice initialized.
[2023.05.11-11.20.40:507][963]LogAudio: Display: Audio Device (ID: 35) registered with world 'ThirdPersonMap'.
[2023.05.11-11.20.40:512][963]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-11.20.40:519][963]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-13.20.40
[2023.05.11-11.20.40:519][963]LogWorld: Bringing up level for play took: 0.007768
[2023.05.11-11.20.40:522][963]LogOnline: OSS: Created online subsystem instance for: :Context_48
[2023.05.11-11.20.40:526][963]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-11.20.40:528][963]PIE: Server logged in
[2023.05.11-11.20.40:528][963]PIE: Play in editor total start time 0,19 seconds.
[2023.05.11-11.20.44:874][214]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-36.91 Y=-62.76 Z=0.00 Location: X=779.38 Y=1393.85 Z=92.21 Normal: X=0.92 Y=0.39 Z=-0.00 PenetrationDepth:10.337 Actor:BP_ThirdPersonCharacter_C_0 Component:CollisionCylinder BoneName:None (0 other events since notify)
[2023.05.11-11.21.07:878][592]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.21.07:878][592]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.21.07:879][592]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-11.21.07:879][592]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.21.07:879][592]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-11.21.07:903][592]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-11.21.07:909][592]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.21.07:950][592]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-11.21.07:951][592]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=35
[2023.05.11-11.21.07:953][592]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=35
[2023.05.11-11.21.07:957][592]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.21.07:960][592]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2023.05.11-11.21.08:038][593]LogPlayLevel: Display: Destroying online subsystem :Context_48
[2023.05.11-11.21.08:924][641]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-11.21.08:931][641]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-11.21.08:933][641]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-11.21.08:933][641]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-11.21.08:933][641]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 269 us)
[2023.05.11-11.21.08:935][641]LogWorldPartition: Display: GenerateStreaming took 2 ms (total: 35 ms)
[2023.05.11-11.21.08:937][641]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-11.21.08:937][641]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 15:21:08)
[2023.05.11-11.21.08:937][641]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.21.08:943][641]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005369s)
[2023.05.11-11.21.08:943][641]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005401s)
[2023.05.11-11.21.08:943][641]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-11.21.08:943][641]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-11.21.08:943][641]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-11.21.08:943][641]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-11.21.08:943][641]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-11.21.08:945][641]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-11.21.08:945][641]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 479 ms)
[2023.05.11-11.21.08:945][641]LogPlayLevel: PIE: World Init took: (0.002255s)
[2023.05.11-11.21.08:982][641]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.05.11-11.21.08:985][641]LogAudio: Display: Creating Audio Device:                 Id: 36, Scope: Unique, Realtime: True
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-11.21.08:985][641]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-11.21.08:985][641]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-11.21.08:985][641]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-11.21.08:985][641]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-11.21.08:985][641]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-11.21.08:988][641]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-11.21.09:076][641]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-11.21.09:078][641]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-11.21.09:078][641]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-11.21.09:078][641]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-11.21.09:079][641]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=36
[2023.05.11-11.21.09:079][641]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=36
[2023.05.11-11.21.09:081][641]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=36
[2023.05.11-11.21.09:081][641]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=36
[2023.05.11-11.21.09:081][641]LogInit: FAudioDevice initialized.
[2023.05.11-11.21.09:081][641]LogAudio: Display: Audio Device (ID: 36) registered with world 'ThirdPersonMap'.
[2023.05.11-11.21.09:084][641]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-11.21.09:087][641]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-13.21.09
[2023.05.11-11.21.09:087][641]LogWorld: Bringing up level for play took: 0.004161
[2023.05.11-11.21.09:089][641]LogOnline: OSS: Created online subsystem instance for: :Context_49
[2023.05.11-11.21.09:093][641]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-11.21.09:093][641]PIE: Server logged in
[2023.05.11-11.21.09:094][641]PIE: Play in editor total start time 0,163 seconds.
[2023.05.11-11.21.13:049][873]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-4.61 Y=-45.63 Z=0.00 Location: X=827.88 Y=1573.21 Z=92.21 Normal: X=0.26 Y=0.97 Z=-0.00 PenetrationDepth:0.025 Actor:BP_ThirdPersonCharacter_C_0 Component:CollisionCylinder BoneName:None (0 other events since notify)
[2023.05.11-11.21.22:559][442]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-10.63 Y=-99.43 Z=0.00 Location: X=908.32 Y=1417.98 Z=92.21 Normal: X=-0.15 Y=-0.99 Z=-0.00 PenetrationDepth:18.165 Actor:Bp_Boop_C_6 Component:StaticMesh BoneName:None (0 other events since notify)
[2023.05.11-11.21.24:639][565]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.21.24:640][565]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.21.24:640][565]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-11.21.24:640][565]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.21.24:640][565]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-11.21.24:646][565]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-11.21.24:651][565]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.21.24:690][565]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-11.21.24:690][565]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=36
[2023.05.11-11.21.24:692][565]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=36
[2023.05.11-11.21.24:696][565]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.21.24:699][565]LogUObjectHash: Compacting FUObjectHashTables data took   1.68ms
[2023.05.11-11.21.24:784][566]LogPlayLevel: Display: Destroying online subsystem :Context_49
[2023.05.11-11.21.58:066][533]LogUObjectHash: Compacting FUObjectHashTables data took   1.63ms
[2023.05.11-11.21.58:074][533]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/7/75/MZMV6ORXX2B5Q00THJUO9X_Auto5
[2023.05.11-11.21.58:074][533]LogSavePackage: Moving '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/MZMV6ORXX2B5Q00THJUO9X_Auto55DA6A8614BF77B3F40811DA208ABFD31.tmp' to '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/7/75/MZMV6ORXX2B5Q00THJUO9X_Auto5.uasset'
[2023.05.11-11.21.58:077][533]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.051
[2023.05.11-11.21.58:077][533]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.051
[2023.05.11-11.21.58:077][533]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/ThirdPerson/Blueprints/BP_Sombre] ([2] browsable assets)...
[2023.05.11-11.21.58:132][533]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/ThirdPerson/Blueprints/BP_Sombre.BP_Sombre]
[2023.05.11-11.21.58:132][533]OBJ SavePackage: Finished generating thumbnails for package [/Game/ThirdPerson/Blueprints/BP_Sombre]
[2023.05.11-11.21.58:149][533]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto5
[2023.05.11-11.21.58:149][533]LogSavePackage: Moving '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/BP_Sombre_Auto56373513747672B4E123E139728ED0C6E.tmp' to '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto5.uasset'
[2023.05.11-11.21.58:150][533]LogFileHelpers: Auto-saving content packages took 0.072
[2023.05.11-11.23.12:927][909]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-11.23.13:061][909]LogUObjectHash: Compacting FUObjectHashTables data took   1.84ms
[2023.05.11-11.23.38:765][347]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-11.23.38:931][347]LogUObjectHash: Compacting FUObjectHashTables data took   2.36ms
[2023.05.11-11.23.40:299][410]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-11.23.40:307][410]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-11.23.40:310][410]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-11.23.40:310][410]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-11.23.40:310][410]LogWorldPartition: Display: GetPartitionedActors took 6 us (total: 276 us)
[2023.05.11-11.23.40:312][410]LogWorldPartition: Display: GenerateStreaming took 2 ms (total: 37 ms)
[2023.05.11-11.23.40:314][410]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-11.23.40:315][410]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 15:23:40)
[2023.05.11-11.23.40:348][410]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.23.40:354][410]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005660s)
[2023.05.11-11.23.40:354][410]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005699s)
[2023.05.11-11.23.40:354][410]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-11.23.40:355][410]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-11.23.40:355][410]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-11.23.40:355][410]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-11.23.40:355][410]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-11.23.40:356][410]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-11.23.40:356][410]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 480 ms)
[2023.05.11-11.23.40:356][410]LogPlayLevel: PIE: World Init took: (0.002341s)
[2023.05.11-11.23.40:398][410]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2023.05.11-11.23.40:403][410]LogAudio: Display: Creating Audio Device:                 Id: 37, Scope: Unique, Realtime: True
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-11.23.40:403][410]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-11.23.40:403][410]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-11.23.40:403][410]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-11.23.40:403][410]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-11.23.40:403][410]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-11.23.40:406][410]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-11.23.40:495][410]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-11.23.40:495][410]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-11.23.40:495][410]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-11.23.40:495][410]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-11.23.40:496][410]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=37
[2023.05.11-11.23.40:496][410]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=37
[2023.05.11-11.23.40:498][410]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=37
[2023.05.11-11.23.40:498][410]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=37
[2023.05.11-11.23.40:498][410]LogInit: FAudioDevice initialized.
[2023.05.11-11.23.40:498][410]LogAudio: Display: Audio Device (ID: 37) registered with world 'ThirdPersonMap'.
[2023.05.11-11.23.40:501][410]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-11.23.40:506][410]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-13.23.40
[2023.05.11-11.23.40:506][410]LogWorld: Bringing up level for play took: 0.004987
[2023.05.11-11.23.40:508][410]LogOnline: OSS: Created online subsystem instance for: :Context_50
[2023.05.11-11.23.40:512][410]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-11.23.40:513][410]PIE: Server logged in
[2023.05.11-11.23.40:513][410]PIE: Play in editor total start time 0,205 seconds.
[2023.05.11-11.23.44:777][661]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-14.46 Y=-199.48 Z=0.00 Location: X=1026.06 Y=1547.85 Z=0.00 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:90.062 Actor:StaticMeshActor_1 Component:StaticMeshComponent0 BoneName:None (0 other events since notify)
[2023.05.11-11.23.53:879][207]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-108.11 Y=32.60 Z=0.00 Location: X=781.87 Y=1161.86 Z=0.00 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:90.062 Actor:StaticMeshActor_1 Component:StaticMeshComponent0 BoneName:None (0 other events since notify)
[2023.05.11-11.24.17:507][567]LogCharacterMovement: BP_Sombre_C_UAID_088FC31F5AA7828101_1374038264 is stuck and failed to move! Velocity: X=-73.52 Y=-186.00 Z=0.00 Location: X=876.22 Y=613.66 Z=0.00 Normal: X=0.00 Y=0.00 Z=1.00 PenetrationDepth:90.062 Actor:StaticMeshActor_1 Component:StaticMeshComponent0 BoneName:None (0 other events since notify)
[2023.05.11-11.24.19:239][668]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-11.24.19:239][668]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-11.24.19:239][668]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-11.24.19:240][668]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.24.19:240][668]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-11.24.19:270][668]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-11.24.19:277][668]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-11.24.19:320][668]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-11.24.19:320][668]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=37
[2023.05.11-11.24.19:322][668]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=37
